hgnc_symbol	OrganelleDB.Score	Compartments.Score	CSPA.Score	LOCATE_score	LocDB.Score	GO.Score	Uniprot.Score	Goldstd.Score	Goldstd_result	NEG.control
6307	DLK1	0	0	0	1	1	0	0	0	no	1
6308	DSE	0	0	0	1	0	0	0	0	no	1
6309	LYSMD4	0	0	0	1	0	0	0	0	no	1
6310	BTNL3	0	0	0	1	0	0	0	0	no	0
6311	SCAMP3	0	0	0	1	0	0	0	0	no	1
6312	MFSD11	0	0	0	1	0	0	0	0	no	1
6313	MMP23B	0	0	0	1	0	0	0	0	no	0
6314	SUN5	0	0	0	1	0	0	0	0	no	0
6315	PAPD5	0	0	0	1	0	0	0	0	no	0
6316	ARV1	0	0	0	1	0	0	0	0	no	1
6317	PDE10A	0	0	0	1	0	0	0	0	no	0
6318	TIMM17A	0	0	0	1	0	0	0	0	no	1
6319	B3GALT2	0	0	0	1	0	0	0	0	no	0
6320	UBQLN4	0	0	0	1	0	0	0	0	no	1
6321	RNF217	0	0	0	1	0	0	0	0	no	0
6322	PHTF1	0	0	0	1	0	0	0	0	no	1
6323	COX7A2	0	0	0	1	0	0	0	0	no	0
6324	SLC30A7	0	0	0	1	0	0	0	0	no	1
6325	MANEAL	0	0	0	1	0	0	0	0	no	1
6326	ADIG	0	0	0	1	0	0	0	0	no	0
6327	MANBAL	0	0	0	1	0	0	0	0	no	1
6328	C20orf24	0	0	0	1	0	0	0	0	no	1
6329	MEGF9	0	0	0	1	0	0	0	0	no	1
6330	TIMM23B	0	0	0	1	0	0	0	0	no	0
6331	UGCG	0	0	0	1	0	0	0	0	no	0
6332	YIPF6	0	0	0	1	0	0	0	0	no	1
6333	PPP1R3F	0	0	0	1	0	0	0	0	no	1
6334	TMEM236	0	0	0	1	0	0	0	0	no	0
6335	CCDC107	0	0	0	1	0	0	0	1	YES	0
6336	ATAD3A	0	0	0	1	0	0	0	0	no	1
6337	LYRM9	0	0	0	1	0	0	0	0	no	0
6338	SLC30A6	0	0	0	1	0	0	0	0	no	1
6339	FOXO1	0	0	0	1	0	0	0	0	no	1
6340	ADAM32	0	0	0	1	0	0	0	0	no	1
6341	ECI2	0	0	0	1	0	0	0	0	no	1
6342	NUTM2D	0	0	0	1	0	0	0	0	no	0
6343	OR12D3	0	0	0	1	0	0	0	0	no	0
6344	IL17RE	0	0	0	1	0	1	0	0	no	0
6345	RHBDD2	0	0	0	1	0	0	0	0	no	1
6346	VTI1B	0	0	0	1	0	0	0	0	no	1
6347	DHODH	0	0	0	1	0	0	0	0	no	1
6348	SLC35B1	0	0	0	1	0	0	0	0	no	1
6349	APOL2	0	0	0	1	0	0	0	0	no	1
6350	SLC35D2	0	0	0	1	0	0	0	0	no	1
6351	G6PC	0	0	0	1	0	0	0	0	no	0
6352	HACD3	0	0	0	1	0	0	0	0	no	1
6353	ALG6	0	0	0	1	0	0	0	0	no	1
6354	USE1	0	0	0	1	0	0	0	0	no	0
6355	RHBDL3	0	0	0	1	0	0	0	0	no	0
6356	ABCB9	0	0	0	1	0	0	0	0	no	1
6357	CDS1	0	0	0	1	0	0	0	0	no	1
6358	SGPL1	0	0	0	1	1	0	0	0	no	1
6359	B4GALNT2	0	0	0	1	0	0	0	0	no	0
6360	ULK4	0	0	0	1	0	0	0	0	no	1
6361	PPM1J	0	0	0	1	0	0	0	0	no	1
6362	COQ2	0	0	0	1	0	0	0	0	no	1
6363	LILRB5	0	0	0	1	0	0	0	0	no	0
6364	RNFT2	0	0	0	1	0	0	0	0	no	1
6365	NKPD1	0	0	0	1	0	0	0	0	no	0
6366	MBOAT1	0	0	0	1	0	0	0	0	no	1
6367	LRRC37A3	0	0	0	1	0	0	0	0	no	1
6368	SYNDIG1L	0	0	0	1	0	0	0	0	no	0
6369	HDAC10	0	0	0	1	0	0	0	0	no	1
6370	DPM3	0	0	0	1	1	0	0	0	no	0
6371	MTFP1	0	0	0	1	0	0	0	0	no	1
6372	TPRA1	0	0	0	1	0	0	0	0	no	1
6373	MAN1A2	0	0	0	1	0	0	0	0	no	1
6374	MYCBP2	0	0	0	1	0	0	0	0	no	1
6375	MCTP2	0	0	0	1	0	0	0	0	no	1
6376	DMAC1	0	0	0	1	0	0	0	0	no	0
6377	STK40	0	0	0	1	0	0	0	0	no	1
6378	LDLRAD4	0	0	0	1	0	0	0	0	no	1
6379	BAK1	0	0	0	1	0	0	0	0	no	0
6380	GTPBP3	0	0	0	1	0	0	0	0	no	1
6381	UTY	0	0	0	1	0	0	0	0	no	1
6382	LPGAT1	0	0	0	1	0	0	0	0	no	0
6383	MED23	0	0	0	1	0	0	0	0	no	1
6384	MAN1A1	0	0	0	1	0	0	0	0	no	1
6385	NUS1	0	0	0	1	0	0	0	1	YES	0
6386	FAM24B	0	0	0	1	0	0	0	0	no	0
6387	PEX11B	0	0	0	1	0	0	0	0	no	0
6388	SNX14	0	0	0	1	0	0	0	0	no	1
6389	ALG14	0	0	0	1	0	0	0	0	no	1
6390	PIGK	0	0	0	1	0	0	0	0	no	0
6391	DNAJC6	0	0	0	1	0	0	0	1	YES	0
6392	CYP4B1	0	0	0	1	0	0	0	0	no	1
6393	FAM213A	0	0	0	1	0	0	0	0	no	0
6394	DLK2	0	0	0	1	0	0	0	0	no	1
6395	CENPI	0	0	0	1	0	0	0	0	no	1
6396	TNMD	0	0	0	1	1	0	0	0	no	0
6397	ZDHHC15	0	0	0	1	0	0	0	0	no	1
6398	SERINC2	0	0	0	1	0	0	0	0	no	0
6399	CD164L2	0	0	0	1	0	0	0	1	YES	0
6400	C20orf173	0	0	0	1	0	0	0	0	no	0
6401	RXRB	0	0	0	1	0	0	0	0	no	1
6402	SLC38A10	0	0	0	1	0	0	0	0	no	1
6403	SIK3	0	0	0	1	0	0	0	0	no	1
6404	GRTP1	0	0	0	1	0	0	0	0	no	0
6405	MSH5	0	0	0	1	0	0	0	0	no	1
6406	DNAJC16	0	0	0	1	0	0	0	0	no	1
6407	ABHD13	0	0	0	1	0	0	0	0	no	1
6408	PRUNE2	0	0	0	1	0	0	0	0	no	0
6409	UCHL3	0	0	0	1	0	0	0	0	no	1
6410	TBC1D4	0	0	0	1	0	0	0	0	no	1
6411	ZBTB48	0	0	0	1	0	0	0	0	no	1
6412	SLC36A3	0	0	0	1	0	0	0	0	no	0
6413	FUNDC1	0	0	0	1	0	0	0	0	no	0
6414	NRSN1	0	0	0	1	0	0	0	0	no	1
6415	CDKAL1	0	0	0	1	0	0	0	0	no	1
6416	ATAD3C	0	0	0	1	0	0	0	0	no	1
6417	ATL2	0	0	0	1	0	0	0	0	no	1
6418	NUTM2A	0	0	0	1	0	0	0	0	no	0
6419	KLHL5	0	0	0	1	0	0	0	0	no	0
6420	TPTE2	0	0	0	1	0	0	0	0	no	1
6421	CEACAM21	0	0	0	1	0	0	0	0	no	0
6422	PPM1H	0	0	0	1	0	0	0	0	no	1
6423	MFN2	0	0	0	1	0	0	0	0	no	0
6424	LILRA6	0	0	0	1	0	0	0	0	no	0
6425	CERS4	0	0	0	1	0	0	0	0	no	1
6426	LMF1	0	0	0	1	0	0	0	0	no	0
6427	TLE2	0	0	0	1	0	0	0	0	no	1
6428	POLR1A	0	0	0	1	0	0	0	0	no	1
6429	IQSEC1	0	0	0	1	0	0	0	0	no	1
6430	DIP2C	0	0	0	1	0	0	0	0	no	1
6431	CELF6	0	0	0	1	0	0	0	0	no	1
6432	ODR4	0	0	0	1	0	0	0	1	YES	0
6433	C1orf115	0	0	0	1	0	0	0	0	no	0
6434	WDR43	0	0	0	1	0	0	0	0	no	0
6435	SSMEM1	0	0	0	1	0	0	0	0	no	0
6436	SMCO2	0	0	0	1	0	0	0	0	no	0
6437	PGAP2	0	0	0	1	0	0	0	0	no	1
6438	FAM171B	0	0	0	1	0	0	0	0	no	1
6439	RETREG1	0	0	0	1	0	0	0	0	no	1
6440	WDR81	0	0	0	1	0	0	0	0	no	1
6441	ARL6IP6	0	0	0	1	0	0	0	0	no	1
6442	HID1	0	0	0	1	0	0	0	0	no	1
6443	ST8SIA3	0	0	0	1	0	0	0	0	no	1
6444	C2CD2	0	0	0	1	0	0	0	0	no	1
6445	C1QTNF8	0	0	0	1	0	0	0	0	no	0
6446	MTMR3	0	0	0	1	1	0	0	0	no	1
6447	DOLPP1	0	0	0	1	0	0	0	0	no	1
6448	EP400	0	0	0	1	0	0	0	0	no	1
6449	TRDN	0	0	0	1	0	0	0	1	YES	0
6450	PDZD8	0	0	0	1	0	0	0	1	YES	0
6451	FSCN2	0	0	0	1	0	0	0	0	no	0
6452	SLC39A9	0	0	0	1	0	0	0	0	no	1
6453	FNDC3B	0	0	0	1	0	0	0	0	no	1
6454	ATP5MC2	0	0	0	1	0	0	0	0	no	0
6455	TLDC1	0	0	0	1	0	0	0	0	no	1
6456	INSIG1	0	0	0	1	0	0	0	0	no	1
6457	GLB1L2	0	0	0	1	0	0	0	0	no	1
6458	IMPDH1	0	0	0	1	0	0	0	0	no	1
6459	SLC35E2	0	0	0	1	0	0	0	0	no	1
6460	UBE2I	0	0	0	1	0	0	0	0	no	1
6461	MCU	0	0	0	1	0	0	0	0	no	1
6462	ZDHHC9	0	0	0	1	0	0	0	0	no	1
6463	SCCPDH	0	0	0	1	0	0	0	0	no	1
6464	HHAT	0	0	0	1	0	0	0	0	no	1
6465	TRAF3IP3	0	0	0	1	0	0	0	0	no	1
6466	IL24	0	0	0	1	0	0	0	0	no	0
6467	LRRN2	0	0	0	1	0	0	0	0	no	1
6468	MYCT1	0	0	0	1	0	0	0	0	no	1
6469	SMG7	0	0	0	1	0	0	0	0	no	1
6470	TMCO1	0	0	0	1	0	0	0	0	no	1
6471	ATF6	0	0	0	1	0	0	0	0	no	1
6472	SLAMF8	0	0	0	1	0	0	0	0	no	0
6473	DCST2	0	0	0	1	0	0	0	0	no	0
6474	AMD1	0	0	0	1	0	0	0	0	no	1
6475	SEC63	0	0	0	1	0	0	0	0	no	1
6476	C10orf76	0	0	0	1	0	0	0	0	no	1
6477	ABCD1	0	0	0	1	0	0	0	0	no	0
6478	SLC35A3	0	0	0	1	0	0	0	0	no	0
6479	TMEM56	0	0	0	1	0	0	0	0	no	1
6480	SLF2	0	0	0	1	0	0	0	0	no	1
6481	RUNX2	0	0	0	1	0	0	0	0	no	1
6482	CH25H	0	0	0	1	0	0	0	0	no	0
6483	CUL9	0	0	0	1	0	0	0	0	no	1
6484	TMEM35A	0	0	0	1	0	0	0	0	no	1
6485	UGT1A4	0	0	0	1	0	0	0	0	no	0
6486	TMEM246	0	0	0	1	0	0	0	0	no	1
6487	PLPPR1	0	0	0	1	0	1	0	0	no	1
6488	MFSD14C	0	0	0	1	0	0	0	0	no	0
6489	FBP1	0	0	0	1	0	0	0	0	no	1
6490	CARD19	0	0	0	1	0	0	0	0	no	1
6491	SDHD	0	0	0	1	0	0	0	0	no	0
6492	TBC1D8	0	0	0	1	0	0	0	0	no	1
6493	AUP1	0	0	0	1	0	0	0	0	no	1
6494	GALNT10	0	0	0	1	0	0	0	1	YES	0
6495	GKN1	0	0	0	1	0	0	0	0	no	0
6496	CAMK1D	0	0	0	1	0	0	0	0	no	1
6497	CRLS1	0	0	0	1	0	0	0	0	no	0
6498	LRRC19	0	0	0	1	0	0	0	0	no	0
6499	OR51F1	0	0	0	1	0	0	0	0	no	0
6500	ASB11	0	0	0	1	0	0	0	0	no	0
6501	WRB	0	0	0	1	0	0	0	0	no	0
6502	TMEM44	0	0	0	1	0	0	0	0	no	1
6503	SLC35G5	0	0	0	1	0	0	0	0	no	0
6504	P4HTM	0	0	0	1	0	0	0	0	no	1
6505	PIGB	0	0	0	1	0	0	0	1	YES	0
6506	KLHL2	0	0	0	1	0	0	0	0	no	1
6507	RNF103	0	0	0	1	0	0	0	0	no	0
6508	PSG9	0	0	0	1	0	0	0	0	no	0
6509	STRIP2	0	0	0	1	0	0	0	0	no	1
6510	ACSS2	0	0	0	1	0	0	0	0	no	1
6511	TBC1D5	0	0	0	1	0	0	0	0	no	1
6512	DNHD1	0	0	0	1	0	0	0	0	no	1
6513	TAF1B	0	0	0	1	0	0	0	0	no	1
6514	CPT1A	0	0	0	1	0	0	0	0	no	1
6515	SYBU	0	0	0	1	0	0	0	0	no	1
6516	PXYLP1	0	0	0	1	0	0	0	0	no	0
6517	HS3ST6	0	0	0	1	0	0	0	0	no	0
6518	SLC23A3	0	0	0	1	0	0	0	0	no	1
6519	SNRK	0	0	0	1	0	0	0	1	YES	0
6520	GPX8	0	0	0	1	0	0	0	0	no	1
6521	CYB5B	0	0	0	1	0	0	0	0	no	1
6522	UBE3C	0	0	0	1	0	0	0	1	YES	0
6523	CCPG1	0	0	0	1	0	0	0	0	no	1
6524	CTC1	0	0	0	1	0	0	0	0	no	0
6525	LARGE2	0	0	0	1	0	0	0	0	no	0
6526	CEP120	0	0	0	1	0	0	0	0	no	1
6527	TSPO	0	0	0	1	0	0	0	0	no	1
6528	CMTM1	0	0	0	1	0	0	0	0	no	1
6529	SDR42E1	0	0	0	1	0	0	0	0	no	0
6530	ZDHHC8	0	0	0	1	0	0	0	0	no	1
6531	TMEM216	0	0	0	1	0	0	0	0	no	0
6532	RNF24	0	0	0	1	0	0	0	0	no	1
6533	LST1	0	0	0	1	0	0	0	0	no	0
6534	SIGLEC8	0	0	0	1	0	0	0	0	no	1
6535	HMGCR	0	0	0	1	0	0	0	0	no	0
6536	TBC1D7	0	0	0	1	0	0	0	0	no	0
6537	TMEM201	0	0	0	1	0	0	0	0	no	1
6538	AFF2	0	0	0	1	0	0	0	0	no	0
6539	FUT8	0	0	0	1	0	0	0	0	no	1
6540	CYP3A4	0	0	0	1	0	0	0	0	no	1
6541	SDAD1	0	0	0	1	0	0	0	0	no	1
6542	B4GALT2	0	0	0	1	0	0	0	0	no	1
6543	EXT2	0	0	0	1	0	0	0	0	no	1
6544	ST6GALNAC1	0	0	0	1	0	0	0	0	no	0
6545	ECE2	0	0	0	1	0	0	0	0	no	1
6546	NUP214	0	0	0	1	0	0	0	0	no	1
6547	ZDHHC14	0	0	0	1	0	0	0	0	no	1
6548	TMEM183A	0	0	0	1	0	0	0	1	YES	0
6549	GINM1	0	0	0	1	0	0	0	1	YES	0
6550	PEX3	0	0	0	1	0	0	0	0	no	1
6551	CREB3L4	0	0	0	1	0	0	0	0	no	1
6552	FIG4	0	0	0	1	0	0	0	0	no	1
6553	ELOVL3	0	0	0	1	0	0	0	0	no	1
6554	HOGA1	0	0	0	1	0	0	0	0	no	0
6555	FAM151A	0	0	0	1	0	0	0	0	no	1
6556	TMEM164	0	0	0	1	0	0	0	0	no	1
6557	NUTM2B	0	0	0	1	0	0	0	0	no	0
6558	DPM2	0	0	0	1	0	0	0	0	no	0
6559	MACO1	0	0	0	1	0	0	0	0	no	1
6560	HSD17B3	0	0	0	1	0	0	0	0	no	1
6561	MFSD14B	0	0	0	1	0	0	0	0	no	1
6562	BPIFB3	0	0	0	1	0	0	0	0	no	0
6563	TMEM51	0	0	0	1	0	0	0	0	no	1
6564	COX4I2	0	0	0	1	0	0	0	0	no	0
6565	ALG8	0	0	0	1	0	0	0	0	no	1
6566	SLC25A39	0	0	0	1	0	0	0	0	no	0
6567	NDUFB11	0	0	0	1	0	0	0	0	no	1
6568	TMEM239	0	0	0	1	0	0	0	0	no	0
6569	B3GALT5	0	0	0	1	0	0	0	0	no	0
6570	TMEM74B	0	0	0	1	0	0	0	0	no	1
6571	TOR1A	0	0	0	1	0	0	1	0	no	1
6572	OCA2	0	0	0	1	0	0	0	0	no	0
6573	CYB5R3	0	0	0	1	0	0	0	0	no	1
6574	GPD2	0	0	0	1	0	0	0	0	no	0
6575	ADH5	0	0	0	1	0	0	0	0	no	0
6576	PTGS1	0	0	0	1	0	0	0	0	no	1
6577	LCLAT1	0	0	0	1	0	0	0	0	no	1
6578	OR4C16	0	0	0	1	0	0	0	0	no	0
6579	OR4M2	0	0	0	1	0	0	0	0	no	0
6580	OR8G5	0	0	0	1	0	0	0	0	no	0
6581	GOSR1	0	0	0	1	0	0	0	0	no	0
6582	SHISA2	0	0	0	1	0	0	0	0	no	1
6583	OR8U8	0	0	0	1	0	0	0	0	no	0
6584	PTRH2	0	0	0	1	0	0	0	0	no	1
6585	LRIT2	0	0	0	1	0	0	0	0	no	0
6586	YIF1B	0	0	0	1	0	0	0	0	no	1
6587	PQLC2	0	0	0	1	0	0	0	0	no	1
6588	AMFR	0	0	0	1	0	0	0	0	no	1
6589	ARSD	0	0	0	1	0	0	0	0	no	1
6590	CAMLG	0	0	0	1	0	0	0	0	no	1
6591	SERPINA6	0	0	0	1	0	0	0	0	no	0
6592	COX4I1	0	0	0	1	0	0	0	0	no	1
6593	KLRC3	0	0	0	1	0	0	0	0	no	1
6594	TFF3	0	0	0	1	0	0	0	0	no	1
6595	AKAP1	0	0	0	1	0	0	0	0	no	1
6596	APOL1	0	0	0	1	0	0	0	0	no	0
6597	JRK	0	0	0	1	0	0	0	0	no	1
6598	HSD17B6	0	0	0	1	0	0	0	0	no	1
6599	RECQL5	0	0	0	1	0	0	0	0	no	1
6600	ASCL1	0	0	0	1	0	0	0	0	no	0
6601	BMPR1A	0	0	0	1	0	0	0	0	no	1
6602	ACSL3	0	0	0	1	0	0	0	0	no	1
6603	SREBF2	0	0	0	1	0	0	0	0	no	1
6604	CDYL	0	0	0	1	0	0	0	0	no	1
6605	SPTLC2	0	0	0	1	0	0	0	0	no	1
6606	LPCAT3	0	0	0	1	0	0	0	0	no	0
6607	PAPD7	0	0	0	1	0	0	0	0	no	1
6608	HACL1	0	0	0	1	0	0	0	0	no	0
6609	PLA2G15	0	0	0	1	0	0	0	0	no	1
6610	SEC22A	0	0	0	1	0	0	0	0	no	0
6611	DNAJC15	0	0	0	1	0	0	0	0	no	0
6612	DAPK2	0	0	0	1	0	0	0	0	no	1
6613	SNX19	0	0	0	1	0	0	0	0	no	1
6614	LMTK2	0	0	0	1	1	1	0	1	YES	0
6615	METTL13	0	0	0	1	0	0	0	0	no	1
6616	SIK2	0	0	0	1	0	0	0	0	no	1
6617	SLC9A8	0	0	0	1	0	0	0	0	no	0
6618	ATL3	0	0	0	1	0	0	0	0	no	1
6619	TIMMDC1	0	0	0	1	0	0	0	0	no	1
6620	DLL3	0	0	0	1	1	0	0	0	no	1
6621	MFSD6	0	0	0	1	0	0	0	0	no	1
6622	DPP8	0	0	0	1	0	0	0	0	no	1
6623	NETO2	0	0	0	1	0	0	0	0	no	1
6624	RNF121	0	0	0	1	0	0	0	0	no	1
6625	TAP2	0	0	0	1	0	0	0	0	no	1
6626	BCAP29	0	0	0	1	0	1	0	0	no	1
6627	CYP26B1	0	0	0	1	0	0	0	0	no	1
6628	TOMM22	0	0	0	1	0	0	0	0	no	1
6629	RPTOR	0	0	0	1	0	0	0	0	no	1
6630	RNF213	0	0	0	1	0	0	0	0	no	1
6631	PCDHB16	0	0	0	1	0	1	0	1	YES	0
6632	RPS6KA2	0	0	0	1	0	0	0	0	no	1
6633	RTN1	0	0	0	1	0	0	0	0	no	1
6634	ELK4	0	0	0	1	0	0	0	0	no	1
6635	UBA5	0	0	0	1	0	0	0	0	no	1
6636	ACSS1	0	0	0	1	0	0	0	0	no	0
6637	FRMD5	0	0	0	1	0	0	0	0	no	1
6638	STRIP1	0	0	0	1	0	0	1	0	no	1
6639	SYS1	0	0	0	1	0	0	0	0	no	0
6640	ADCK2	0	0	0	1	0	0	0	0	no	1
6641	WNT16	0	0	0	1	0	0	0	0	no	0
6642	ABCA10	0	0	0	1	0	0	0	0	no	0
6643	DPCR1	0	0	0	1	0	0	0	0	no	0
6644	MARCH9	0	0	0	1	0	0	0	0	no	0
6645	NSMCE3	0	0	0	1	0	0	0	0	no	0
6646	SDR16C5	0	0	0	1	0	0	0	0	no	0
6647	CHEK2	0	0	0	1	0	0	0	0	no	1
6648	TMEM18	0	0	0	1	0	0	0	0	no	1
6649	LPCAT4	0	0	0	1	0	0	0	0	no	0
6650	PANK2	0	0	0	1	0	0	0	0	no	1
6651	PEX10	0	0	0	1	0	0	0	0	no	1
6652	ATP2A1	0	0	0	1	0	0	0	0	no	1
6653	CLEC4F	0	0	0	1	0	0	0	0	no	0
6654	B4GALNT3	0	0	0	1	0	0	0	0	no	0
6655	SPTLC1	0	0	0	1	0	0	0	0	no	1
6656	INTS6L	0	0	0	1	0	0	0	0	no	1
6657	RNF144B	0	0	0	1	0	0	0	0	no	1
6658	TMEM189-UBE2V1	0	0	0	1	0	0	0	0	no	1
6659	FITM1	0	0	0	1	0	0	0	0	no	0
6660	UGT1A6	0	0	0	1	0	0	0	0	no	0
6661	CNOT1	0	0	0	1	0	0	0	0	no	1
6662	TRIM13	0	0	0	1	0	0	0	0	no	0
6663	SLC25A20	0	0	0	1	0	0	0	0	no	1
6664	ADRA2B	0	0	0	1	0	1	1	0	no	0
6665	GRINA	0	0	0	1	0	0	0	0	no	1
6666	MAOB	0	0	0	1	0	0	0	0	no	1
6667	OR2L8	0	0	0	1	0	0	0	0	no	0
6668	OSBPL8	0	0	0	1	0	0	1	0	no	1
6669	KLHL31	0	0	0	1	0	0	0	0	no	0
6670	OR1S1	0	0	0	1	0	0	0	0	no	0
6671	OR10A6	0	0	0	1	0	0	0	0	no	0
6672	OR2T5	0	0	0	1	0	0	0	0	no	0
6673	OR4X2	0	0	0	1	0	0	0	0	no	0
6674	OR5R1	0	0	0	1	0	0	0	0	no	0
6675	OR52R1	0	0	0	1	0	0	0	0	no	0
6676	ITPRIPL1	0	0	0	1	0	0	0	0	no	0
6677	HERPUD1	0	0	0	1	0	0	0	1	YES	0
6678	FAM209B	0	0	0	1	0	0	0	0	no	0
6679	VSIG8	0	0	0	1	0	0	0	0	no	0
6680	SC5D	0	0	0	1	0	0	0	1	YES	0
6681	RDM1	0	0	0	1	0	0	0	0	no	1
6682	CEACAM16	0	0	0	1	0	0	0	0	no	0
6683	ATP6V0B	0	0	0	1	0	0	0	0	no	1
6684	ZDHHC19	0	0	0	1	0	0	0	0	no	0
6685	COX10	0	0	0	1	0	0	0	0	no	1
6686	SEC62	0	0	0	1	0	0	0	0	no	1
6687	SNN	0	0	0	1	0	0	0	0	no	1
6688	TNFSF13	0	0	0	1	0	0	0	0	no	0
6689	BCL2L2	0	0	0	1	0	0	0	0	no	0
6690	SREBF1	0	0	0	1	0	0	0	0	no	1
6691	COX11	0	0	0	1	0	0	0	0	no	0
6692	COX15	0	0	0	1	0	0	0	0	no	1
6693	DTX1	0	0	0	1	0	0	0	0	no	1
6694	FUT7	0	0	0	1	0	0	0	0	no	1
6695	GALNT3	0	0	0	1	0	0	0	0	no	1
6696	NDUFB1	0	0	0	1	0	0	0	0	no	1
6697	USP9Y	0	0	0	1	0	0	0	0	no	1
6698	DHRS3	0	0	0	1	0	0	0	0	no	1
6699	UBE4A	0	0	0	1	0	0	0	0	no	1
6700	EI24	0	0	0	1	0	0	0	0	no	1
6701	GOLGA5	0	0	0	1	0	0	0	0	no	1
6702	ATP5MC1	0	0	0	1	0	0	0	0	no	0
6703	GJA5	0	0	0	1	0	1	0	0	no	0
6704	MAGEC1	0	0	0	1	0	0	0	0	no	1
6705	ALDH6A1	0	0	0	1	0	0	0	0	no	1
6706	CTAGE5	0	0	0	1	0	0	0	0	no	0
6707	FUT9	0	0	0	1	0	0	0	0	no	1
6708	TMEM115	0	0	0	1	0	0	0	0	no	1
6709	SYNGR4	0	0	0	1	0	0	0	0	no	1
6710	PREB	0	0	0	1	0	0	0	0	no	1
6711	SEC61G	0	0	0	1	0	0	0	0	no	0
6712	ATP2C2	0	0	0	1	0	0	0	1	YES	0
6713	DOLK	0	0	0	1	0	0	0	0	no	1
6714	TBC1D9B	0	0	0	1	0	0	0	1	YES	0
6715	IQSEC3	0	0	0	1	0	0	0	0	no	0
6716	UBE2J1	0	0	0	1	0	0	0	0	no	0
6717	FAM198B	0	0	0	1	0	0	0	0	no	1
6718	KLHL28	0	0	0	1	0	0	0	0	no	1
6719	TBC1D8B	0	0	0	1	0	0	0	0	no	1
6720	TMEM260	0	0	0	1	0	0	1	0	no	1
6721	MIEF1	0	0	0	1	0	0	0	0	no	1
6722	TMPRSS4	0	0	0	1	0	0	0	0	no	1
6723	SMIM8	0	0	0	1	0	0	0	0	no	1
6724	SLC7A14	0	0	0	1	0	0	0	0	no	0
6725	HOXD11	0	0	0	1	0	0	0	0	no	1
6726	MS4A7	0	0	0	1	0	0	0	0	no	0
6727	PPCDC	0	0	0	1	0	0	0	0	no	1
6728	ANAPC1	0	0	0	1	0	0	0	0	no	1
6729	ALG12	0	0	0	1	0	0	0	0	no	1
6730	CYP2R1	0	0	0	1	0	0	0	0	no	0
6731	CYP2S1	0	0	0	1	0	0	0	0	no	1
6732	APOL6	0	0	0	1	0	0	0	0	no	1
6733	CYP19A1	0	0	0	1	0	0	0	0	no	1
6734	RNF26	0	0	0	1	0	0	0	0	no	1
6735	B3GNT5	0	0	0	1	0	0	0	0	no	1
6736	FUT10	0	0	0	1	0	0	0	0	no	1
6737	SFT2D3	0	0	0	1	0	0	0	0	no	0
6738	FBXO24	0	0	0	1	0	0	0	0	no	0
6739	PKD1L2	0	0	0	1	0	0	0	0	no	0
6740	ABCA9	0	0	0	1	0	0	0	0	no	1
6741	CCDC167	0	0	0	1	0	0	0	0	no	1
6742	TEX261	0	0	0	1	0	0	0	0	no	1
6743	PSMA8	0	0	0	1	0	0	0	0	no	0
6744	CMTM2	0	0	0	1	0	0	0	0	no	0
6745	CHRFAM7A	0	0	0	1	0	1	0	0	no	0
6746	PIGQ	0	0	0	1	0	0	0	0	no	1
6747	MEI1	0	0	0	1	0	0	0	1	YES	0
6748	CPNE9	0	0	0	1	0	0	0	0	no	0
6749	TNFSF12-TNFSF13	0	0	0	1	0	0	0	0	no	0
6750	CMTM7	0	0	0	1	0	0	0	1	YES	0
6751	ORC5	0	0	0	1	0	0	0	0	no	1
6752	TMEM107	0	0	0	1	0	0	0	0	no	1
6753	GRHL1	0	0	0	1	0	0	0	0	no	1
6754	SPG7	0	0	0	1	0	0	0	0	no	0
6755	PLP1	0	0	0	1	0	0	0	0	no	0
6756	NDRG2	0	0	0	1	0	0	0	0	no	1
6757	SLC37A3	0	0	0	1	0	0	0	0	no	1
6758	CYP4V2	0	0	0	1	0	0	0	0	no	1
6759	GALC	0	0	0	1	0	0	0	0	no	0
6760	OR5AP2	0	0	0	1	0	0	0	0	no	0
6761	OR1B1	0	0	0	1	0	0	0	0	no	0
6762	OR10X1	0	0	0	1	0	0	0	0	no	0
6763	OR5L1	0	0	0	1	0	0	0	0	no	0
6764	OR8K3	0	0	0	1	0	0	0	0	no	0
6765	JMJD8	0	0	0	1	0	0	0	0	no	0
6766	TMEM230	0	0	0	1	0	0	0	0	no	1
6767	METTL21C	0	0	0	1	0	0	0	0	no	0
6768	LDLRAD1	0	0	0	1	0	0	0	0	no	1
6769	MAGEA11	0	0	0	1	0	0	0	0	no	1
6770	SLC25A53	0	0	0	1	0	0	0	0	no	0
6771	FAM209A	0	0	0	1	0	0	0	0	no	0
6772	FOXB2	0	0	0	1	0	0	0	0	no	0
6773	EMC6	0	0	0	1	0	0	0	0	no	1
6774	MPG	0	0	0	1	0	0	0	0	no	1
6775	MARVELD3	0	0	0	1	0	0	0	0	no	1
6776	MCUR1	0	0	0	1	0	0	0	0	no	0
6777	SDHC	0	0	0	1	0	0	0	0	no	0
6778	PARL	0	0	0	1	0	0	0	0	no	1
6779	ZMYM5	0	0	0	1	0	0	0	0	no	0
6780	MOSPD3	0	0	0	1	0	0	0	0	no	1
6781	CKLF	0	0	0	1	0	0	0	0	no	1
6782	AHR	0	0	0	1	0	0	0	0	no	1
6783	APOBEC1	0	0	0	1	0	0	0	0	no	0
